price,address,rooms,room dimensions,room_properties,Status,Type,Style,Size (sq ft),Age,Retirement,Area,Community,Bedrooms,Bathrooms,Kitchens,Rooms,Den/Family Room,Patio Terrace,Unit Exposure,Air Conditioning,Fireplace,Handicap Equipped,Pets,Stories,Basement,Energy Certificate,Heating,UFFI,Exterior,Garage,Parking Designation,Parking Features,Parking Places,Parking Total,Lockers,Maintenance,Taxes,Tax Year,Building Insurance Included,Common Elements Included,Water Included,Parcel Number,Cross Street,Municipality District,Condo Corporation,Corporation Number,Property Management,Virtual Tour,Ensuite Laundry,Laundry,Green PIS,Central A/C Included,Parking Included,Amenity,Feature,Bedrooms Plus,Rooms Plus,Parking Space,Parking Description,Locker Number,Heating Included,Transaction Type,Property Type,Attachment,Ownership,MLS®#,Bedrooms Above Ground,Foundation,Heating Fuel,Cooling,Total Stories,Parking Space (A),Parking Spaces (Total),Maintenance Fee,Payment Frequency,Water,Sewer,Location Description,Community Name,Acres,Video,Size (Interior),Bedrooms Below Ground,Half Bathrooms,Fireplaces (Total),Flooring,Appliances,Basement Status,Basement Features,Fire Protection,Building Amenities,Size,Landscape Features,Size Irregular,Depth,Size (Frontage),Elevator,Zoning,Land Amenties,Lot Features,Fence,Zoning Description,Utility,Utility Decription,View,Power,Surface Water,Locker Level,Taxes Included,Hydro Included,Cable Included,Structure,Split Level,Community Features,Exterior Features,Locker Quantity,Construction Material,Storage,Parking Space (B),Parking Space (C),Access,Pool,Assessment,Assesment Year,Water supply,Kitchens Plus,Driveway,Covered Parking Places,Tax Legal Description,Fronting On,Frontage,Lot Depth,Lot Size Units,Share Percentage,Water Supply,Electricity,Gas,Cable,Telephone,Parcel of Tied Land,Waterfront,Lot Irregularities,Open House Date,Open House Start,Open House Finished,Waterfront Features,Shore Allow,Shoreline Exposure,Additional Monthly Fee,Open House From,Office Area Units,Total Area,Total Area metric,Taxes Type,Utilities,Free Standing,Lot Code,List Price Type,Office Area,Water Body Name,Water Source,Certificate Level,Farm/Agriculture,Retail Area,Retail Area metric,Sprinklers,Business Type,Rail,Chattels Included,Expense Type,Financial Statement,Franchise,Area Influence,Ceil Height (ft),Survey,Building Area Total,Alternate MLSN umber,Building Area Source,RATIO Current Price By Above Grade Finished Area,Area Major,Region,Property Sub Type,Area Minor,Last Modified,Current Price,Survey Type,Common Interest,Postal Code,Full Bathrooms,Inclusions,Above Grade Finished Area Units,Above Grade Finished Area,Above Grade Finished Area Source,Kitchen Appliances,Window Features,Total Bathrooms,Main Level Bathrooms,Interior Features,Number Of 3 Piece Bathrooms,Baths On Level Basement Count,Roof,Construction,Room Kitchen Level,Building Area Units,Kitchens Above Grade,INumber Of 2 Piece Bathrooms,Number Of Rooms Above Grade,Baths On Level Second Count,Baths Total Rooms,Number Of 4 Piece Bathrooms,Beds On Level Second Count,Kitchens Total,Beds Above Grade,Number Of Rooms Below Grade,Driveway Parking,Open Parking Spaces,Covered Spaces,Attached Garage,Open Parking,Association Fee Frequency,Directions,FarmLandAreaUnits,Frontage Type �,Lot Size Dimensions,Acres Range,Orig_lp_cd,Doing Business As,Outside Storage,Percent Building,Soil Test,Com_cn_fee,Ceiling Height,Crane,Industrial Area,Industrial Area Units,Llbo,Central Vac
"$1,890,000",3043 Weston Road,"['Living', 'Family', 'Dining', 'Kitchen', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', 'Laundry', 'Kitchen', 'Office', 'Games']","['5.12 x 6.68', '5.31 x 6.30', '4.43 x 4.40', '3.91 x 7.03', '8.00 x 5.52', '4.50 x 6.50', '4.41 x 4.00', '4.32 x 4.00', '4.30 x 3.12', '4.23 x 6.99', '4.42 x 4.31', '4.40 x 4.20']","['Open Concept, Hardwood Floor, Fireplace', 'Open Concept, Hardwood Floor, W/O To Patio', 'Open Concept, Hardwood Floor, Pot Lights', 'Open Concept, Hardwood Floor, Stainless Steel Appl', 'O/Looks Backyard, Hardwood Floor, 5 Pc Ensuite', 'Double Closet, Hardwood Floor, 5 Pc Ensuite', 'Double Closet, Hardwood Floor, 5 Pc Ensuite', 'W/I Closet, Hardwood Floor, Ensuite Bath', 'Laminate', 'Laminate', 'Laminate, Closet', 'Laminate, Closet']",Sale,Detached,2-Storey,3000-3500,,,Toronto,Humberlea-Pelmo Park W5,4,5,2,9,Y,,,Central Air,Y,,,,Sep Entrance,,Forced Air,,Stone,Attached,,,4,6.0,,,7400.00,2024,,,,,Sheppard/Weston/Hwy 401,Toronto W05,,,,https://www.360homephoto.com/z2407194/,,,,,,,Park,2,3,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stucco/Plaster,,,,,,,None,,,Municipal,,Private,2.0,Plan 4743 Lot 10,E,53.50,179.25,Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,329,000",25 Learmont Drive,"['Living', 'Dining', 'Kitchen', '2nd Br', 'Prim Bdrm', '3rd Br', 'Kitchen', 'Br', 'Br', 'Other', 'Laundry']","['4.80 x 5.78', '3.90 x 4.20', '3.10 x 6.00', '3.00 x 3.90', '4.10 x 4.95', '3.85 x 4.10', '3.40 x 3.70', '4.00 x 8.20', '3.96 x 3.30', '1.80 x 3.60', '3.25 x 3.30']","[', Wood Floor, Large Window', 'Plank Floor, Large Window, O/Looks Frontyard', 'Ceramic Floor, Quartz Counter, Backsplash', 'Hardwood Floor, Double Closet, O/Looks Backyard', '5 Pc Ensuite, Cedar Closet, O/Looks Garden', 'Balcony, Laminate, Cedar Closet', 'Combined W/Dining, Laminate, Backsplash', 'Combined W/Br, Laminate, Fireplace', 'Concrete Floor, Separate Rm, Led Lighting', 'Concrete Floor, Separate Rm, Led Lighting', 'Concrete Floor, Double Sink, Led Lighting']",Sale,Detached,1 1/2 Storey,1500-2000,51-99,N,Toronto,Willowridge-Martingrove-Richview,3,3,1,6,N,,,Central Air,Y,,,,Sep Entrance,,Forced Air,,Brick,Built-In,,,1,2.0,,,4484.86,2024,,,,074080041,Southwest Of Dixon & Kipling,Toronto W09,,,,,,,,,,,Park,2,2,,,,,,,,,,,,,,,,,,,,Sewers,,,< .50,,,,,,,,,,,,,,,,,N,Residential,,,,,,,,,,,,,,Garden Shed,,,,,,,,,,None,,,Municipal,1,Front Yard,1.0,"Lt 29,  Pl 5448 ; S/T Eb202637 Etobicoke",S,73.00,125.00,Feet,,,Y,Y,A,A,,,E. 42 N.103 Irr,2024-09-21 00:00:00.0,1:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,799,000",27 John Street,[],[],[],Sale,Detached,2 1/2 Storey,,,,Toronto,Weston,9,4,1,15,N,,,Other,N,,,,Sep Entrance,,Water,,Brick,None,,,6,6.0,,,14540.51,2024,,,,,WESTON/LAWRENCE,Toronto W04,,,,https://youriguide.com/27_john_st_toronto_on/,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,RESIDENTIAL,,,,,,,,,,,,,,,,,,,,,,,,None,,,Municipal,,Private,0.0,"PT LT 1-3 PL 223 TWP OF YORK AS IN CA706024 S/T IN CA706024; TORONTO ( YORK) (AMENDED 2001/10/30 BY LAND REGISTRAR 10) ,  CITY OF TORONTO",S,45.00,113.50,Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$2,799,000",978 Carlaw Avenue,"['Living', 'Dining', 'Kitchen', 'Family', '2nd Br', '3rd Br', '4th Br', 'Laundry', 'Prim Bdrm', 'Rec', 'Br', 'Office']","['3.93 x 6.10', '3.93 x 6.10', '3.96 x 4.30', '5.55 x 4.30', '3.00 x 4.30', '4.00 x 3.54', '2.96 x 4.02', '1.22 x 1.62', '3.93 x 5.76', '5.17 x 4.88', '3.78 x 3.90', '2.64 x 2.44']","['Large Window, Combined W/Dining, Hardwood Floor', 'Open Concept, Combined W/Living, Hardwood Floor', 'Modern Kitchen, Centre Island, 2 Way Fireplace', 'Wet Bar, W/O To Sundeck, 2 Way Fireplace', 'Large Window, 5 Pc Ensuite, W/I Closet', 'W/O To Balcony, 4 Pc Ensuite, W/I Closet', 'Skylight, B/I Desk, Hardwood Floor', 'Double Doors, Stainless Steel Appl, Ceramic Floor', 'W/O To Balcony, 7 Pc Ensuite, His/Hers Closets', 'Large Window, Open Concept, B/I Bar', 'Window, 4 Pc Ensuite, Vinyl Floor', 'Glass Block Window, Formal Rm, Vinyl Floor']",Sale,Detached,3-Storey,,,,Toronto,Broadview North,4,5,1,8,Y,,,Central Air,Y,,,,Sep Entrance,,Forced Air,,Metal/Side,None,,,2,1.0,,,6011.33,2024,,,,104020326,Carlaw & Mortimer,Toronto E03,,,,https://youtu.be/pt6FpUOA3CM,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stucco/Plaster,,,,,,,None,,,Municipal,,Front Yard,0.0,Plan M460 Pt Lot 1 Pt Lot 2,W,25.00,100.00,Feet,,,Y,Y,Y,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,488,000",76 Burndale Avenue,"['Living', 'Dining', 'Kitchen', 'Prim Bdrm', 'Br', 'Rec', 'Great Rm']","['3.60 x 4.51', '3.05 x 3.29', '2.14 x 3.00', '2.97 x 3.58', '2.98 x 3.05', '3.34 x 5.05', '2.73 x 2.90']","['Fireplace, Hardwood Floor', 'Hardwood Floor', '', 'Hardwood Floor', 'Hardwood Floor', '', '']",Sale,Detached,Bungalow-Raised,,,,Toronto,Lansing-Westgate,2,1,1,5,N,,,None,Y,,,,Sep Entrance,,Radiant,No,Brick,None,,,5,5.0,,,6642.75,2023,,,,,Yonge & Sheppard,Toronto C07,,,,,,,,,,,Park,1,2,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,Municipal,,Private,0.0,Plan M407 E Pt Lot 371,N,40.00,117.66,Feet,,,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,299,000",25 Parkchester Road,"['Kitchen', 'Breakfast', 'Living', 'Dining', 'Family', 'Prim Bdrm', '2nd Br', '3rd Br', 'Rec', 'Kitchen']","['2.75 x 6.12', '2.75 x 6.12', '3.31 x 6.48', '3.31 x 3.30', '4.24 x 6.20', '3.40 x 5.66', '3.44 x 4.85', '2.77 x 3.85', '3.17 x 7.33', '2.97 x 3.41']","['Stainless Steel Appl, Ceramic Floor', 'Combined W/Kitchen, Pantry, Ceramic Floor', 'Hardwood Floor, Crown Moulding', 'Ceramic Floor, Crown Moulding', 'Gas Fireplace, Hardwood Floor, Sliding Doors', 'W/I Closet, Hardwood Floor', 'Double Closet, Hardwood Floor', 'Closet, Hardwood Floor', 'Ceramic Floor, Pot Lights, Open Concept', 'Ceramic Floor, Pot Lights, Open Concept']",Sale,Detached,2-Storey,2000-2500,51-99,,Toronto,Brookhaven-Amesbury,3,3,1,8,Y,,,Central Air,Y,,,,Sep Entrance,,Forced Air,,Brick,None,,,6,6.0,,,4785.28,2024,,,,103350266,Trethewey/Brookhaven,Toronto W04,,,,,,,,,,,Place Of Worship,,2,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garden Shed,,,Shingle,,,,,,,None,,,Municipal,1,Pvt Double,0.0,PT LT 9 PL 3780 North York AS IN TB599433; TORONTO,S,50.00,123.65,Feet,,,,,,,,,BEING AN IRREGULAR LOT,2024-11-17 00:00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$3,799,000",20 Owen Boulevard,"['Living', 'Family', 'Dining', 'Kitchen', 'Br', 'Br', 'Br', 'Br', 'Br', 'Games', 'Laundry', 'Other']","['6.45 x 6.24', '5.46 x 3.96', '3.35 x 4.82', '3.47 x 3.09', '4.29 x 4.95', '5.02 x 4.49', '3.40 x 5.25', '3.70 x 4.11', '3.40 x 2.99', '4.52 x 9.27', '3.37 x 7.69', '3.37 x 2.31']","['Stone Fireplace, Bay Window, B/I Shelves', 'Fireplace, Bay Window, B/I Shelves', 'W/O To Patio, French Doors', 'Eat-In Kitchen, Large Window, Pantry', '3 Pc Ensuite, B/I Closet, B/I Shelves', '3 Pc Ensuite, B/I Shelves, Large Closet', 'Closet, Large Window, B/I Shelves', 'Closet, Large Window, Hardwood Floor', 'Closet, B/I Shelves', 'Fireplace, Broadloom', 'Laundry Sink, Tile Floor', 'W/O To Garden, Tile Floor']",Sale,Detached,2-Storey,,,,Toronto,St. Andrew-Windfields,5,4,1,11,Y,,,Central Air,Y,,,,Sep Entrance,,Forced Air,,Brick,Built-In,,,4,6.0,,,13541.00,2023,,,,101020144,Yonge & 401,Toronto C12,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stone,,,,,,,Inground,,,Municipal,,Pvt Double,2.0,detached,N,65.00,175.00,Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,080,000",29 Andona Crescent,"['Kitchen', 'Living', 'Dining', 'Powder Rm', 'Prim Bdrm', '2nd Br', '3rd Br', 'Rec', 'Br', 'Laundry', 'Bathroom']","['3.00 x 2.18', '5.81 x 3.96', '2.39 x 2.82', '1.47 x 1.59', '4.12 x 5.28', '4.22 x 3.04', '2.71 x 2.50', '6.12 x 3.89', '3.27 x 2.76', '1.89 x 2.01', '1.85 x 2.35']","['Eat-In Kitchen, O/Looks Backyard, Updated', 'Gas Fireplace, Hardwood Floor, Pot Lights', 'W/O To Deck, Ceramic Floor, Combined W/Kitchen', 'Ceramic Floor, Led Lighting, Pedestal Sink', 'Semi Ensuite, W/I Closet, Broadloom', 'Double Closet, Large Window, Broadloom', 'Double Closet, Large Window, Broadloom', 'Pot Lights, Laminate', 'Broadloom, Closet, Pot Lights', 'Stainless Steel Sink, Ceramic Floor, Pot Lights', 'Heated Floor, Separate Shower, Pedestal Sink']",Sale,Detached,2-Storey,,,,Toronto,Centennial Scarborough,3,3,1,6,N,,,Central Air,Y,,,,Finished,N,Forced Air,,Brick,Attached,,,2,3.0,,,4191.59,2024,,,,065060398,Port Union Rd and Lawson Rd,Toronto E10,,,,https://unbranded.youriguide.com/29_andona_crescent_scarborough_on/,,,N,,,,Grnbelt/Conserv,1,2,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,105.83,,,,,,,,,,,,,,,,,Vinyl Siding,,,,,,,None,,,Municipal,,Private,1.0,"LOT 50,  PLAN 66M2399,  CITY OF TORONTO.",E,25.61,105.83,Feet,,,,,,,,,,2024-09-22 00:00:00.0,1:00 PM,3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,795,000",611 Northcliffe Boulevard,"['Foyer', 'Dining', 'Kitchen', 'Breakfast', 'Living', 'Br', 'Prim Bdrm', '2nd Br', '3rd Br', 'Rec', 'Br']","['5.40 x 1.10', '4.80 x 4.40', '4.20 x 3.30', '3.50 x 2.40', '5.70 x 3.80', '5.30 x 3.70', '5.70 x 4.90', '4.30 x 3.40', '5.00 x 3.70', '7.80 x 5.50', '6.10 x 5.50']","['Window, Closet, Tile Floor', 'Pot Lights, Window, Open Concept', 'Open Concept, Tile Floor, Pot Lights', 'Window, Open Concept, Pot Lights', 'Walk-Out, Pot Lights, Fireplace', 'Window, Closet, Hardwood Floor', '5 Pc Ensuite, W/I Closet, Hardwood Floor', 'Hardwood Floor, W/I Closet, Window', 'Closet, Window, Hardwood Floor', 'Walk-Up, Window', 'Window, Closet']",Sale,Detached,2-Storey,,,,Toronto,Oakwood Village,4,4,1,9,Y,,,Central Air,Y,,,,Walk-Up,,Forced Air,,Brick,None,,,1,1.0,,,8355.00,2024,,,,,Dufferin & Eglinton,Toronto C03,,,,https://youtu.be/3_arPNXIfhA,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stone,,,,,,,None,,,Municipal,,Private,0.0,"LT 15 PL 1969 TWP OF YORK; TORONTO (YORK) ,  CITY O",E,25.00,125.00,Feet,,,,,,,,,,2024-11-10 00:00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,818,800",21 Toynbee Trail,"['Living', 'Dining', 'Kitchen', 'Living', 'Kitchen', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', 'Prim Bdrm', '5th Br', 'Family']","['3.86 x 5.08', '2.95 x 3.12', '3.12 x 4.01', '4.52 x 5.74', '4.52 x 5.74', '3.25 x 3.58', '2.46 x 4.47', '2.62 x 4.42', '3.12 x 4.09', '3.53 x 4.11', '3.05 x 3.73', '3.78 x 7.11']","['Hardwood Floor, Open Concept, O/Looks Frontyard', 'Hardwood Floor, Open Concept, O/Looks Frontyard', 'Hardwood Floor, Modern Kitchen, Breakfast Bar', 'Hardwood Floor, Walk-Out, O/Looks Backyard', 'Combined W/Living, Eat-In Kitchen, O/Looks Backyard', 'Hardwood Floor, Picture Window, O/Looks Backyard', 'Hardwood Floor, Closet, O/Looks Backyard', 'Hardwood Floor, Murphy Bed, B/I Desk', 'Hardwood Floor, Murphy Bed, Walk-Out', 'Hardwood Floor, 3 Pc Ensuite, O/Looks Backyard', 'Hardwood Floor, B/I Closet, O/Looks Frontyard', 'Laminate, Brick Fireplace, Above Grade Window']",Sale,Detached,Sidesplit 4,,,,Toronto,Guildwood,4,5,1,12,Y,,,Central Air,Y,,,,Finished,,Forced Air,,Stucco/Plaster,Built-In,,,4,5.0,,,4388.18,2024,,,,063970269,Livingston Rd & Guildwood Pkwy,Toronto E08,,,,https://sites.odyssey3d.ca/mls/157476771,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vinyl Siding,,,,,,,None,,,Municipal,1,Pvt Double,1.0,"PCL 18421,  SEC SCARBORO ; LT 1,  PL M808 ; S/T LT639804 SCARBOROUGH ,  CITY OF TORONTO",S,59.71,117.00,Feet,,,Y,Y,Y,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$4,890,000",16 Tadcaster Place,"['Living', 'Dining', 'Kitchen', 'Family', 'Sitting', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', '5th Br', 'Kitchen', 'Br']","['2.95 x 4.06', '5.18 x 3.10', '3.18 x 5.94', '8.46 x 5.92', '3.18 x 2.87', '5.72 x 4.57', '3.66 x 5.23', '3.99 x 3.76', '3.05 x 4.88', '2.74 x 3.48', '2.36 x 4.39', '3.45 x 4.88']","['Large Window, Hardwood Floor', 'Large Window, Open Concept, Led Lighting', 'Galley Kitchen, Stainless Steel Appl, Centre Island', 'O/Looks Backyard, Hardwood Floor, Large Window', 'Hardwood Floor, Pot Lights', 'W/O To Balcony, W/I Closet, 6 Pc Ensuite', 'W/I Closet, Hardwood Floor, 3 Pc Ensuite', 'Closet, 3 Pc Ensuite, Hardwood Floor', 'Separate Rm, Closet, Picture Window', '4 Pc Ensuite, Hardwood Floor', 'Combined W/Laundry, Picture Window, Separate Rm', 'W/I Closet, Above Grade Window, 4 Pc Ensuite']",Sale,Detached,2-Storey,5000+,0-5,,Toronto,Banbury-Don Mills,5,8,4,13,Y,,,Central Air,Y,,,,Fin W/O,,Forced Air,,Brick Front,Attached,,,5,8.0,,,18483.07,2024,,,,101190076,Lawrence / Leslie,Toronto C13,,,,https://www.houssmax.ca/vtournb/h2475508,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,None,,,Municipal,,Circular,3.0,LT 504 PL 4759 NORTH YORK; S/T NY200194; TORONTO (N YORK),N,64.00,143.00,Feet,,,,,,,,,103.61 ft x 85 ft x 143.67 ft,2024-10-20 00:00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,688,000",90 Charlton Boulevard,"['Living', 'Dining', 'Kitchen', 'Foyer', 'Prim Bdrm', '2nd Br', '3rd Br', 'Family', '4th Br', 'Rec']","['3.84 x 5.61', '3.48 x 3.56', '5.68 x 3.91', '1.75 x 1.88', '3.96 x 4.57', '3.20 x 3.96', '3.68 x 3.38', '3.91 x 9.32', '3.66 x 3.37', '6.00 x 3.00']","['Combined W/Dining, Hardwood Floor, O/Looks Frontyard', 'Combined W/Living, Hardwood Floor', 'Tile Floor, W/O To Porch, Eat-In Kitchen', 'Hardwood Floor, Vaulted Ceiling, Closet', 'Ensuite Bath, O/Looks Garden, His/Hers Closets', 'Window, Hardwood Floor, Closet', 'Window, Hardwood Floor, Closet', 'W/O To Yard, Parquet Floor, B/I Shelves', 'Window, Broadloom, Closet', 'Window, Broadloom, Wet Bar']",Sale,Detached,Backsplit 4,,,,Toronto,Newtonbrook West,4,4,1,8,Y,,,Central Air,Y,,,,Finished,,Forced Air,,Brick,Attached,,,4,6.0,,,6576.78,2023,,,,101510365,Yonge/Finch,Toronto C07,,,,,,,,,,,Place Of Worship,,,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,Municipal,,Private,2.0,"PARCEL 32-1,  SECTION M1184; LOT 32,  PLAN 66M1184,  SUBJECT TO RESTRICTIONS IN NY476393 & COVENANTS IN B209160. TWP OF YORK/NORTH YORK ,  CITY OF TORONTO",N,50.00,123.00,Feet,,,,,,,,,,2024-10-27 00:00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,299,000",18 Atkinson Avenue,"['Kitchen', 'Living', 'Dining', 'Br', '2nd Br', '3rd Br', 'Family']","['2.80 x 4.57', '3.52 x 7.98', '3.04 x 3.40', '3.04 x 5.20', '3.13 x 3.65', '3.13 x 3.16', '7.22 x 5.27']","['Combined W/Br, Hardwood Floor, W/O To Deck', ', Hardwood Floor', 'Open Concept', 'W/O To Balcony, W/I Closet, Hardwood Floor', ', Hardwood Floor', '', 'Open Concept, Vinyl Floor']",Sale,Detached,2-Storey,,,,Toronto,West Hill,3,3,1,6,N,,,None,N,,,,Sep Entrance,,Other,,Stucco/Plaster,Detached,,,6,8.0,,,4105.74,2023,,,,062390091,BEECHGROVE/LAWRENCE,Toronto E10,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,Sewers,,,< .50,,,,,,,,,,,,,,,,,,R1,,,,,,,,,,,,,,Garden Shed,,,Vinyl Siding,,,,,,,None,574000,2024,Municipal,,Private,2.0,"LTS556&557, PL2546,  EXCEPT TB168150; SCARBOROUGH,  CITY OF TORONTO",E,64.00,190.00,Feet,,,Y,,Y,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$10,499,000",91 Valecrest Drive,"['Living', 'Dining', 'Kitchen', 'Great Rm', 'Office', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', '5th Br']","['3.60 x 4.71', '3.75 x 4.33', '4.97 x 4.84', '6.27 x 6.36', '4.28 x 5.50', '4.89 x 5.07', '4.09 x 4.33', '3.85 x 4.38', '3.09 x 4.23', '2.78 x 3.40']","['Picture Window, O/Looks Frontyard, Marble Floor', 'B/I Shelves, Formal Rm, Marble Floor', 'B/I Appliances, Centre Island, Pantry', 'Picture Window, B/I Shelves, Picture Window', 'B/I Bar, B/I Shelves, Picture Window', '5 Pc Ensuite, O/Looks Ravine, B/I Bar', '5 Pc Ensuite, W/I Closet, Hardwood Floor', 'O/Looks Frontyard, W/I Closet, Hardwood Floor', 'Fireplace, W/O To Ravine, B/I Shelves', 'Large Closet, 4 Pc Ensuite, O/Looks Pool']",Sale,Detached,2-Storey,,,,Toronto,Edenbridge-Humber Valley,4,8,1,10,N,,,Central Air,Y,,,,Fin W/O,,Forced Air,,Stone,Built-In,,,4,8.5,,,0.00,2023,,,,074880114,Royal York Rd / Edenbridge Dr,Toronto W08,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indoor,,,Municipal,,Private,4.5,"Lt 29,  Pl 4103 ;S/T Eb287487 ETOBICOKE",E,65.33,229.00,Feet,,,,,,,,,,2024-11-24 00:00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
