price,address,rooms,room dimensions,room_properties,Status,Type,Style,Size (sq ft),Age,Retirement,Area,Community,Bedrooms,Bathrooms,Kitchens,Rooms,Den/Family Room,Patio Terrace,Unit Exposure,Air Conditioning,Fireplace,Handicap Equipped,Pets,Stories,Basement,Energy Certificate,Heating,UFFI,Exterior,Garage,Parking Designation,Parking Features,Parking Places,Parking Total,Lockers,Maintenance,Taxes,Tax Year,Building Insurance Included,Common Elements Included,Water Included,Parcel Number,Cross Street,Municipality District,Condo Corporation,Corporation Number,Property Management,Virtual Tour,Ensuite Laundry,Laundry,Green PIS,Central A/C Included,Parking Included,Amenity,Feature,Bedrooms Plus,Rooms Plus,Parking Space,Parking Description,Locker Number,Heating Included,Transaction Type,Property Type,Attachment,Ownership,MLS®#,Bedrooms Above Ground,Foundation,Heating Fuel,Cooling,Total Stories,Parking Space (A),Parking Spaces (Total),Maintenance Fee,Payment Frequency,Water,Sewer,Location Description,Community Name,Acres,Video,Size (Interior),Bedrooms Below Ground,Half Bathrooms,Fireplaces (Total),Flooring,Appliances,Basement Status,Basement Features,Fire Protection,Building Amenities,Size,Landscape Features,Size Irregular,Depth,Size (Frontage),Elevator,Zoning,Land Amenties,Lot Features,Fence,Zoning Description,Utility,Utility Decription,View,Power,Surface Water,Locker Level,Taxes Included,Hydro Included,Cable Included,Structure,Split Level,Community Features,Exterior Features,Locker Quantity,Construction Material,Storage,Parking Space (B),Parking Space (C),Access,Pool,Assessment,Assesment Year,Water supply,Kitchens Plus,Driveway,Covered Parking Places,Tax Legal Description,Fronting On,Frontage,Lot Depth,Lot Size Units,Share Percentage,Water Supply,Electricity,Gas,Cable,Telephone,Parcel of Tied Land,Waterfront,Lot Irregularities,Open House Date,Open House Start,Open House Finished,Waterfront Features,Shore Allow,Shoreline Exposure,Additional Monthly Fee,Open House From,Office Area Units,Total Area,Total Area metric,Taxes Type,Utilities,Free Standing,Lot Code,List Price Type,Office Area,Water Body Name,Water Source,Certificate Level,Farm/Agriculture,Retail Area,Retail Area metric,Sprinklers,Business Type,Rail,Chattels Included,Expense Type,Financial Statement,Franchise,Area Influence,Ceil Height (ft),Survey,Building Area Total,Alternate MLSN umber,Building Area Source,RATIO Current Price By Above Grade Finished Area,Area Major,Region,Property Sub Type,Area Minor,Last Modified,Current Price,Survey Type,Common Interest,Postal Code,Full Bathrooms,Inclusions,Above Grade Finished Area Units,Above Grade Finished Area,Above Grade Finished Area Source,Kitchen Appliances,Window Features,Total Bathrooms,Main Level Bathrooms,Interior Features,Number Of 3 Piece Bathrooms,Baths On Level Basement Count,Roof,Construction,Room Kitchen Level,Building Area Units,Kitchens Above Grade,INumber Of 2 Piece Bathrooms,Number Of Rooms Above Grade,Baths On Level Second Count,Baths Total Rooms,Number Of 4 Piece Bathrooms,Beds On Level Second Count,Kitchens Total,Beds Above Grade,Number Of Rooms Below Grade,Driveway Parking,Open Parking Spaces,Covered Spaces,Attached Garage,Open Parking,Association Fee Frequency,Directions,FarmLandAreaUnits,Frontage Type �,Lot Size Dimensions,Acres Range,Orig_lp_cd,Doing Business As,Outside Storage,Percent Building,Soil Test,Com_cn_fee,Ceiling Height,Crane,Industrial Area,Industrial Area Units,Llbo,Central Vac,sample_split_dimension,Calculated_sqft
4295000,6 Astley Avenue,"['Foyer', 'Living', 'Dining', 'Kitchen', 'Family', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', '5th Br', 'Rec', 'Laundry']","['2.54 x 3.15', '3.61 x 4.88', '2.74 x 6.10', '2.92 x 6.10', '5.54 x 6.83', '4.50 x 4.88', '2.72 x 4.09', '2.90 x 3.30', '2.87 x 3.58', '3.28 x 4.50', '5.41 x 6.50', '2.31 x 4.14']","['2 Pc Bath, B/I Closet, Heated Floor', 'Hardwood Floor, Gas Fireplace, B/I Shelves', 'Hardwood Floor, Combined W/Kitchen, Pot Lights', 'Eat-In Kitchen, Centre Island, Pantry', 'Gas Fireplace, Window Flr to Ceil, W/O To Deck', '5 Pc Ensuite, W/I Closet, Panelled', '4 Pc Bath, Large Window, Closet', '4 Pc Bath, Large Window, Closet', '4 Pc Bath, Large Window, Closet', '3 Pc Ensuite, Double Closet, W/O To Deck', 'Heated Floor, B/I Bookcase, Walk-Up', '3 Pc Bath, B/I Closet, Laundry Sink']",Sale,Detached,3-Storey,,6-15,N,Toronto,Rosedale-Moore Park,5.0,5.0,1.0,10.0,Y,,,Central Air,Y,N,,,Fin W/O,,Forced Air,,Brick,Built-In,,,2.0,3.0,,,15410.8,2023.0,,,,,Douglas Drive & Glen Rd,Toronto C09,,,,https://tours.bhtours.ca/6-astley-avenue/nb/,,,,,,,Park,,3.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,N,Residential,,,,,,,,,,,,,,,,,Stone,,,,,,,,,,Municipal,,Private,1.0,PT LT 34 PL 421E TORONTO AS IN EM38407 S/T & T/W E,W,30.0,115.0,Feet,,,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54,2264.7224072199997
1850000,15 Devonridge Crescent,"['Living', 'Dining', 'Kitchen', 'Family', 'Office', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', 'Rec', 'Den', 'Br']","['3.95 x 4.60', '3.65 x 4.60', '4.45 x 6.10', '4.35 x 5.05', '3.65 x 3.05', '4.35 x 6.15', '3.65 x 5.25', '3.95 x 4.60', '3.65 x 4.60', '4.30 x 3.60', '3.15 x 3.05', '4.30 x 3.05']","['Hardwood Floor, Plaster Ceiling, Combined W/Dining', 'Hardwood Floor, Plaster Ceiling, Combined W/Living', 'Ceramic Floor, Breakfast Area, W/O To Yard', 'Hardwood Floor, Gas Fireplace', 'Hardwood Floor, French Doors', 'Broadloom, W/I Closet, 5 Pc Ensuite', 'Broadloom, Large Closet, 4 Pc Ensuite', 'Broadloom, Large Closet', 'Broadloom, Large Closet, California Shutters', 'Broadloom, Large Window', 'Broadloom, 3 Pc Bath', 'Broadloom, Large Window']",Sale,Detached,2-Storey,3000-3500,16-30,N,Toronto,Highland Creek,4.0,5.0,1.0,9.0,Y,,,Central Air,Y,,,,Finished,,Forced Air,,Brick,Attached,,,4.0,6.0,,,6609.27,2024.0,,,,62040159.0,Meadowvale/Ellesmere,Toronto E10,,,,https://www.winsold.com/tour/362173,,,,,,,Public Transit,3.0,5.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipal,1.0,Private,2.0,"LOT 2,  PLAN 66M2286. , CITY OF TORONTO",E,57.41,99.29,Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.95,3250.0
1250000,2229 Lawrence Avenue W,"['Living', 'Dining', 'Family', 'Kitchen', 'Office', 'Prim Bdrm', '2nd Br', '3rd Br', 'Play', 'Rec', 'Laundry', 'Workshop']","['4.92 x 6.27', '4.42 x 3.69', '3.16 x 4.34', '3.16 x 3.24', '3.06 x 3.47', '3.84 x 4.39', '3.97 x 4.39', '3.55 x 4.30', '2.10 x 4.30', '3.31 x 6.23', '5.80 x 4.14', '4.25 x 8.21']","['Laminate, Beamed, Brick Fireplace', 'Laminate, Beamed, W/O To Patio', 'Laminate, Bow Window, Picture Window', 'Vinyl Floor, Quartz Counter, Stainless Steel Appl', 'Vinyl Floor, Large Window, Closet', 'Laminate, Mirrored Closet, Large Window', 'Laminate, Mirrored Closet, Large Window', 'Laminate, Closet', 'Laminate, Combined W/Br, Irregular Rm', 'Laminate, Wet Bar', 'Broadloom, Laundry Sink', 'Concrete Floor, L-Shaped Room, W/O To Patio']",Sale,Detached,1 1/2 Storey,1500-2000,51-99,,Toronto,Humber Heights,4.0,2.0,1.0,8.0,Y,,,Central Air,Y,,,,Sep Entrance,,Forced Air,,Brick,Detached,,,5.0,6.0,,,4456.25,2024.0,,,,73770180.0,Lawrence Ave W/Scarlett Rd,Toronto W09,,,,https://my.matterport.com/show/?m=pVcDujy6CW3,,,,,,,Public Transit,,,,,,,,,,,,,,,,,,,,,,Sewers,,,< .50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drive Shed,,,Stucco/Plaster,,,,,,,,,,Municipal,,Private,1.0,"PT LT 11&43,  PL 1650 ,  PART 1 ,  64R3936 ; ETOBICOKE ,  CITY OF TORONTO",W,65.32,96.33,Feet,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.92,1750.0
1999000,2011 Dundas Street W,"['Br', '2nd Br', 'Kitchen', 'Br', '2nd Br', 'Den', 'Br', '2nd Br', 'Kitchen', '2nd Br', '3rd Br']","['3.00 x 3.20', '3.60 x 4.30', '4.25 x 6.15', '3.02 x 3.45', '2.84 x 3.32', '4.25 x 6.15', '3.22 x 4.22', '3.52 x 3.54', '2.20 x 3.20', '2.88 x 3.28', '4.09 x 5.61']","['Hardwood Floor', 'Hardwood Floor', 'Renovated, Granite Counter, Open Concept', 'Hardwood Floor, W/O To Balcony', 'Hardwood Floor, Closet, W/O To Balcony', 'Hardwood Floor, Large Window', 'Hardwood Floor', 'Hardwood Floor, W/O To Balcony', 'Renovated, Ceramic Floor', 'Renovated, Closet, Tile Floor', 'Renovated, Closet, Tile Floor']",Sale,Detached,3-Storey,,,,Toronto,Roncesvalles,7.0,5.0,3.0,16.0,N,,,,N,,,,Sep Entrance,N,Radiant,,Brick,,,,4.0,4.0,,,7302.37,2024.0,,,,213330320.0,Dundas/Roncesvalles,Toronto W01,,,,,,,N,,,,Public Transit,3.0,5.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipal,1.0,Available,0.0,Pt Lt 2 Pl 1215,N,25.08,107.0,Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1751.10677287
1039000,33 Pakenham Drive,"['Living', 'Dining', 'Kitchen', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', '5th Br']","['3.63 x 6.09', '2.88 x 3.06', '3.35 x 3.64', '2.88 x 6.49', '2.74 x 4.57', '3.07 x 3.53', '2.46 x 2.98', '2.77 x 3.65']","['Hardwood Floor, Open Concept, Fireplace', 'Hardwood Floor, Combined W/Living, Open Concept', 'Ceramic Floor, Granite Counter, W/O To Yard', 'Broadloom, Hardwood Floor, Double Closet', 'Broadloom, Hardwood Floor, W/O To Deck', 'Laminate, Double Closet, Window', 'Laminate, Closet, Window', 'Laminate, Closet, Window']",Sale,Detached,Bungalow,1100-1500,,,Toronto,Rexdale-Kipling,3.0,2.0,1.0,5.0,N,,,Central Air,Y,,,,Finished,,Forced Air,,Brick,,,,4.0,4.0,,,3605.05,2024.0,,,,73440128.0,Islington/Elmhurst,Toronto W10,,,,,,,,,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inground,,,Municipal,,Private,0.0,"PLAN 4646 LOT 30 SUBJECT TO EB141980 ETOBICOKE ,  CITY OF TORONTO",E,45.0,112.0,Feet,,,,,,,,,,2024-08-26 00:00:00.0,3:00 PM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.63,1300.0
1855000,86 Geary Avenue,"['Dining', 'Kitchen', 'Prim Bdrm', 'Living', 'Bathroom', 'Living', '2nd Br', 'Bathroom', 'Living']","['3.14 x 6.03', '3.81 x 9.94', '3.20 x 6.31', '3.81 x 9.94', '1.99 x 4.06', '2.82 x 4.32', '2.95 x 3.02', '2.09 x 2.35', '3.85 x 7.65']","['', 'Combined W/Living, Granite Counter, Breakfast Bar', 'Bamboo Floor, W/O To Balcony, 3 Pc Ensuite', 'Combined W/Kitchen, W/O To Yard', 'Combined W/Laundry', 'Combined W/Kitchen, Large Window', '', 'Combined W/Laundry, 3 Pc Bath', 'W/O To Yard, Modern Kitchen']",Sale,Detached,2-Storey,,,,Toronto,Dovercourt-Wallace Emerson-Junction,2.0,4.0,3.0,12.0,N,,,Wall Unit,N,,,,Crawl Space,,Radiant,,Brick,Built-In,,,1.0,2.0,,,5610.03,2024.0,,,,,Dupont and Dovercourt,Toronto W02,,,,https://propertyvision.ca/tour/11376?unbranded,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,,,,,,,,,2023.0,Municipal,,Available,1.0,"Part of Lot 16 North Side of Geary Avenue,  Plan M24,  Designated as Part 1 and On Plan 66R23726,  Subject to Easement As In LT55102,  Together With Easement in LT55102",N,25.83,76.91,Feet,,,,,,,,,,2024-09-08 00:00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14,1920.3206628199998
1149900,42 Anson Avenue,"['Living', 'Kitchen', 'Dining', 'Bathroom', 'Br', 'Br', 'Family', 'Bathroom', 'Br']","['3.76 x 5.58', '3.42 x 6.03', '3.42 x 6.03', '1.93 x 2.35', '3.35 x 4.18', '2.81 x 3.44', '3.15 x 3.75', '2.27 x 3.20', '3.40 x 3.73']","['', 'Combined W/Dining', 'Combined W/Kitchen', '', '', '', '', '', '']",Sale,Detached,Bungalow,,,,Toronto,Cliffcrest,2.0,2.0,1.0,6.0,N,,,Central Air,Y,,,,Finished,,Forced Air,,Vinyl Siding,Attached,,,2.0,3.0,,,2559.31,2023.0,,,,64190037.0,Brimley Rd & St Clair Ave E,Toronto E08,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inground,,,Municipal,,Private,1.0,"PCL 16-7,  SEC M420 ; PT LT 16,  PL M420 ,  PART 4 ,  66R10932 ; SCARBOROUGH ,  CITY OF TORONTO",N,55.06,99.3,Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76,1315.23448266
1280000,2 Citadel Drive,"['Living', 'Dining', 'Kitchen', 'Prim Bdrm', '2nd Br', 'Family', 'Rec', '3rd Br']","['3.83 x 6.89', '2.87 x 3.62', '3.46 x 3.02', '3.83 x 5.71', '3.37 x 2.66', '3.81 x 7.19', '4.84 x 3.43', '4.24 x 3.43']","['Hardwood Floor, Window', 'Hardwood Floor, Window', 'Stainless Steel Appl, Tile Floor, Window', 'Hardwood Floor, Closet, Window', 'Hardwood Floor, Closet, Window', 'Fireplace, Hardwood Floor, Window', 'Hardwood Floor', 'Laminate, Closet, Window']",Sale,Detached,Bungalow,1100-1500,51-99,N,Toronto,Bendale,2.0,2.0,1.0,7.0,N,,,Central Air,Y,N,,,Sep Entrance,N,Forced Air,No,Brick,Attached,,,2.0,3.0,,,4177.54,2023.0,,,,64750075.0,Midland Ave & Eglinton Ave E,Toronto E09,,,,,,,N,,,,Fenced Yard,1.0,1.0,,,,,,,,,,,,,,,,,,,,Sewers,,,< .50,,,,,,,,,,,,,,,,,N,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipal,,Private,1.0,"Parcel 89-1,  Section M669 LT 89 Plan M669 S/T LT584202 Scarborough,  City of Toronto",N,40.0,127.95,Feet,,,Y,Y,N,N,,,Diamond-shaped Lot,2024-09-21 00:00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.83,1300.0
3188000,12 Marisa Court,"['Living', 'Dining', 'Kitchen', 'Family', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', '5th Br', 'Rec', 'Exercise', 'Br']","['3.99 x 5.49', '3.12 x 4.57', '3.84 x 4.39', '3.91 x 8.13', '4.06 x 6.07', '3.05 x 4.29', '4.09 x 4.27', '3.94 x 4.37', '3.20 x 4.29', '8.33 x 5.99', '8.33 x 5.99', '4.34 x 5.61']","['Bay Window, O/Looks Garden, Open Concept', 'W/O To Deck, O/Looks Ravine, Open Concept', 'B/I Appliances, Bay Window, Centre Island', 'Brick Fireplace, O/Looks Ravine, Pot Lights', '5 Pc Ensuite, W/I Closet, Combined W/Sitting', '3 Pc Ensuite, O/Looks Ravine, Large Closet', 'O/Looks Ravine', 'O/Looks Frontyard', 'O/Looks Frontyard', 'Brick Fireplace, O/Looks Ravine, Wet Bar', 'Mirrored Walls, W/O To Ravine, Combined W/Rec', 'Murphy Bed, Walk-Out, Closet Organizers']",Sale,Detached,2-Storey,3000-3500,,N,Toronto,Hillcrest Village,5.0,5.0,1.0,9.0,Y,,,Central Air,Y,N,,,Fin W/O,N,Forced Air,,Brick,Built-In,,,3.0,5.0,,,10107.03,2024.0,,,,100070057.0,Leslie & Steeles,Toronto C15,,,,https://www.winsold.com/tour/363072,,,N,,,,Fenced Yard,1.0,2.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipal,,Private,2.0,"Parcel 36-1,  Section M1522 Lot 36,  Plan 66M1522",N,35.82,100.11,Feet,,,,,,,,,Irregular- Table Land Ravine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.99,3250.0
1589000,6A Steppingstone Trail,"['Foyer', 'Living', 'Dining', 'Family', 'Kitchen', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', 'Rec', 'Br', 'Study']","['N/A', '6.80 x 3.30', '6.80 x 3.30', '3.70 x 5.40', '3.60 x 5.20', '3.50 x 5.30', '4.30 x 3.55', '3.85 x 4.40', '3.60 x 3.35', '7.40 x 6.60', '4.15 x 4.80', '3.40 x 2.88']","['Ceramic Floor', 'Hardwood Floor, Combined W/Dining', 'Hardwood Floor, Combined W/Living', 'Hardwood Floor, Gas Fireplace', 'Ceramic Floor, Centre Island', '5 Pc Ensuite, O/Looks Backyard', 'W/O To Balcony, Semi Ensuite', 'Moulded Ceiling, Semi Ensuite', 'Moulded Ceiling, 3 Pc Ensuite', 'Laminate, Open Concept', 'Laminate, Closet', 'Laminate, Pot Lights']",Sale,Detached,2-Storey,2500-3000,,,Toronto,Rouge E11,4.0,5.0,1.0,9.0,Y,,,Central Air,Y,,,,Finished,,Forced Air,,Brick,Built-In,,,4.0,6.0,,,5872.52,2024.0,,,,60532793.0,Steeles/Staines,Toronto E11,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipal,,Private,2.0,Lot 311 Plan 66M2406 Toronto,N,37.62,129.76,Feet,,,,,,,,,37.62*129.76*35.97*102.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750.0
3799000,62 Martin Grove Road,"['Office', 'Dining', 'Pantry', 'Kitchen', 'Living', '2nd Br', 'Prim Bdrm', '3rd Br', '4th Br', 'Exercise', 'Games', 'Games']","['4.29 x 4.34', '4.44 x 4.29', '4.50 x 1.65', '5.77 x 4.63', '5.77 x 5.55', '6.77 x 3.50', '5.83 x 5.65', '3.20 x 4.66', '3.45 x 4.08', '5.04 x 3.99', '5.27 x 4.08', '13.47 x 7.89']","['Hardwood Floor, Pot Lights, Glass Doors', 'Hardwood Floor, Built-In Speakers', 'Hardwood Floor', 'Built-In Speakers, Quartz Counter, W/O To Deck', 'Hardwood Floor, Led Lighting, Fireplace', '3 Pc Ensuite, B/I Closet, Large Window', '5 Pc Ensuite, W/I Closet, Led Lighting', 'B/I Closet, Pot Lights, Hardwood Floor', 'B/I Closet, Pot Lights, Hardwood Floor', 'Concrete Floor, Pot Lights', 'Concrete Floor, Led Lighting', 'Concrete Floor, Led Lighting']",Sale,Detached,Sidesplit 3,3500-5000,,,Toronto,Islington-City Centre West,4.0,5.0,1.0,9.0,Y,,,Central Air,Y,,,,Walk-Up,,Forced Air,,Stone,Attached,,,2.0,3.0,,,5500.58,2024.0,,,,75440068.0,Martin Grove & Bloor,Toronto W08,,,,https://unbranded.youriguide.com/62_martin_grove_rd_toronto_on/,,,N,,,,,,3.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stucco/Plaster,,,,,,,Inground,,,Municipal,,Private,1.0,"PT LT 18,  CON 1 NORTHERN DIVISION FRONTING LAKE ONTARIO ,  AS IN EB322857 ; ETOBICOKE ;CITY OF TORONTO",W,54.0,150.0,Feet,,,Y,Y,A,A,,,,2024-10-27 00:00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29,4250.0
6180000,6 Hunthill Court,[],[],[],Sale,Detached,2-Storey,5000+,,,Toronto,Edenbridge-Humber Valley,4.0,7.0,2.0,13.0,Y,,,Central Air,Y,,,,Finished,,Forced Air,,Stone,Built-In,,,10.0,12.0,,,17176.56,2024.0,,,,74790242.0,Royal York and Edenbridge,Toronto W08,,,,https://gta360.com/20230331,,,,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stucco/Plaster,,,,,,,Inground,,,Municipal,,Pvt Double,2.0,"PT LT 4,  PL 4823 ,  AS IN TB908410 ; S/T EB160580 ETOBICOKE ,  CITY OF TORONTO",W,68.11,235.34,Feet,,,,,,,,,Pie Shape Lot - 159.43ft Rear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0
2190000,9 Plains Road,"['Living', 'Dining', 'Kitchen', 'Prim Bdrm', 'Bathroom', '2nd Br', '3rd Br', 'Bathroom', 'Bathroom', '4th Br', 'Bathroom', 'Rec']","['4.33 x 5.73', '3.47 x 5.54', '4.91 x 5.73', '4.17 x 4.94', 'N/A', '2.93 x 3.93', '2.89 x 3.72', 'N/A', 'N/A', '2.92 x 5.15', 'N/A', '4.91 x 6.03']","['Gas Fireplace, Open Concept, Combined W/Dining', 'Combined W/Family, Combined W/Kitchen, Hardwood Floor', 'Open Concept, Centre Island, W/O To Patio', 'W/I Closet, W/O To Patio, 5 Pc Bath', '5 Pc Bath, Soaker, Separate Shower', 'Large Window, Hardwood Floor, Closet', 'W/O To Balcony, Closet, Hardwood Floor', 'Skylight, 4 Pc Bath, Ceramic Floor', '2 Pc Bath, Heated Floor', '3 Pc Ensuite, Window', '3 Pc Bath, Heated Floor, Ensuite Bath', 'Wet Bar, Walk-Out, B/I Dishwasher']",Sale,Detached,2-Storey,1500-2000,6-15,,Toronto,East York,3.0,4.0,1.0,8.0,Y,,,Central Air,Y,,,,Sep Entrance,,Forced Air,,Stone,Detached,,,0.0,1.0,,,8218.67,2024.0,,,,104080159.0,Donlands & O'Connor Dr,Toronto E03,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,Stucco/Plaster,,,,,,,,,,Municipal,,Private,1.0,PT LT 64 PL 2377 TWP OF YORK AS IN TB903958; S/T TB903958 CITY OF TORONTO,S,25.03,100.13,Feet,,,Y,Y,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33,1750.0
1200000,37 Perth Avenue,[],[],[],Sale,Detached,2-Storey,1100-1500,100+,,Toronto,Dufferin Grove,0.0,0.0,0.0,0.0,N,,,,N,,,,Full,,Forced Air,,Brick,,,,1.0,1.0,,,4568.58,2024.0,,,,,Bloor St & Dundas St W,Toronto C01,,,,,,,,,,,Hospital,,,,,,,,,,,,,,,,,,,,,,Sewers,,,< .50,,,,,,,,,,,,,,,,,,residential/duplex,,,,,,,,,,,,,,,,,Stucco/Plaster,,,,,,,,,,Municipal,,Front Yard,0.0,PCL 30-1 Sec M44; Pt Lt 30 E/S Perth Av Pl M44 Toronto Being The NLY 19 Ft 6 Inches; Toronto; City of Toronto,E,19.5,95.0,Feet,,,Y,Y,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0
6500000,91 Aldershot Crescent,"['Living', 'Dining', 'Kitchen', 'Breakfast', 'Family', 'Library', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', '5th Br', 'Rec']","['4.57 x 4.57', '4.57 x 5.18', '4.87 x 6.43', '2.13 x 4.26', '4.87 x 5.48', '4.87 x 4.87', '4.42 x 7.61', '4.27 x 4.27', '3.66 x 3.96', '3.20 x 4.57', '3.20 x 3.81', '12.19 x 25.29']","['Hardwood Floor, Gas Fireplace, Crown Moulding', 'Hardwood Floor, Crown Moulding, Wainscoting', 'Stainless Steel Appl, Marble Floor, W/O To Patio', 'Open Concept, W/O To Patio, Marble Floor', 'Gas Fireplace, Wainscoting, B/I Bookcase', 'B/I Bookcase, Hardwood Floor, Gas Fireplace', '6 Pc Ensuite, Gas Fireplace, Balcony', '3 Pc Ensuite, Hardwood Floor, Balcony', '4 Pc Ensuite, Balcony, Crown Moulding', '3 Pc Ensuite, B/I Closet, Hardwood Floor', '4 Pc Ensuite, B/I Closet, Hardwood Floor', 'Gas Fireplace, Wet Bar, W/O To Yard']",Sale,Detached,2-Storey,,6-15,,Toronto,St. Andrew-Windfields,5.0,9.0,1.0,11.0,Y,,,Central Air,Y,,,,Full,,Forced Air,,Brick,Built-In,,,6.0,9.0,,,27610.16,2024.0,,,,100980384.0,YONGE/YORKMILL,Toronto C12,,,,https://www.winsold.com/tour/362203/branded/22113,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Stone,,,,,,,Indoor,,,Municipal,1.0,Circular,3.0,LT 384 PL 3563,S,135.0,125.0,Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.57,5778.20898543
