link,strikethrough_price,sold_price,property_type,address,bedrooms,bathrooms,garages
/on/scarborough-real-estate/135-homestead-rd/home/MWBVyZ9OjObYKemj/,"$799,900","$850,000",Freehold Townhouse,"135 Homestead Rd , Scarborough - West Hill",,,
/on/scarborough-real-estate/67-200-murison-blvd/home/jJKdOYrXx1B754lW/,"$499,900","$580,000",Condo Townhouse,"67 - 200 Murison Blvd , Scarborough - Malvern",,,
/on/toronto-real-estate/809-125-western-battery-rd/home/6zqW7dG2Vpky5eZE/,"$683,000","$670,000",Condo Apt,"809 - 125 Western Battery Rd , Toronto - Niagara",,,
/on/toronto-real-estate/2607-100-harbour-st/home/jJKdOYr8rRP754lW/,"$618,000","$580,000",Condo Apt,"2607 - 100 Harbour St , Toronto - Waterfront Communities C1",,,
/on/toronto-real-estate/40-grattan-st/home/aQmD7znlplA7J9Bo/,"$1,049,900","$1,035,000",Detached,"40 Grattan St , Toronto - Weston",,,
/on/richmond-hill-real-estate/1011-105-oneida-cres/home/4KAX7NO1EXz3eRPJ/,"$648,880","$620,000",Condo Apt,"1011 - 105 Oneida Cres , Richmond Hill - Langstaff",,,
/on/mississauga-real-estate/3455-warley-crt/home/EeVbOYEjq2Gyx2P0/,"$999,999","$1,151,500",Detached,"3455 Warley Crt , Mississauga - Fairview",,,
/on/vaughan-real-estate/605-120-eagle-rock-way/home/DO1w3Wqr4VOy8Jg0/,"$738,000","$710,000",Condo Apt,"605 - 120 Eagle Rock Way , Vaughan - Rural Vaughan",,,
/on/toronto-real-estate/837-craven-rd/home/02Zpj39Lrkz7DrK8/,"$829,000","$838,000",Detached,"837 Craven Rd , Toronto - Greenwood-Coxwell",,,
/on/pickering-real-estate/2308-1255-bayly-st/home/0Zaw5YoeP1V7n961/,"$494,900","$475,000",Condo Apt,"2308 - 1255 Bayly St , Pickering - Bay Ridges",,,
/on/north-york-real-estate/1108-80-antibes-dr/home/RdXze3edxdq78m9K/,"$648,888","$630,000",Condo Apt,"1108 - 80 Antibes Dr , North York - Westminster-Branson",,,
/on/scarborough-real-estate/2909-70-town-centre-crt/home/Xawjy41wbpq7rR18/,"$599,900","$576,000",Condo Apt,"2909 - 70 Town Centre Crt , Scarborough - Bendale",,,
/on/etobicoke-real-estate/93-hadrian-dr/home/jJKdOYrbDdqY54lW/,"$995,000","$975,000",Detached,"93 Hadrian Dr , Etobicoke - Elms-Old Rexdale",,,
/on/north-york-real-estate/12-toffoli-pl/home/RdXze3eVpbqY8m9K/,"$2,249,900","$2,020,000",Detached,"12 Toffoli Pl , North York - Newtonbrook East",,,
/on/toronto-real-estate/1702-224-king-st-w/home/0ZxwR7MOpD9YKabB/,"$583,000","$570,000",Condo Apt,"1702 - 224 King St W , Toronto - Waterfront Communities C1",,,
/on/north-york-real-estate/1213-30-tretti-way/home/mLzQ1y5ANLqyqdeK/,"$418,900","$415,000",Condo Apt,"1213 - 30 Tretti Way , North York - Clanton Park",,,
/on/north-york-real-estate/3202-4968-yonge-st/home/oK8OgYBzAmXYJmG2/,"$749,900","$733,000",Condo Apt,"3202 - 4968 Yonge St , North York - Lansing-Westgate",,,
/on/scarborough-real-estate/4-elinor-ave/home/XeEn7X6OVjKYrPo8/,"$1,249,000","$1,180,000",Detached,"4 Elinor Ave , Scarborough - Wexford-Maryvale",,,
/on/toronto-real-estate/108-clouston-ave/home/amgL7A4vkknyZ1MW/,"$865,000","$844,000",Detached,"108 Clouston Ave , Toronto - Weston",,,
/on/vaughan-real-estate/218-11-townsgate-dr/home/L5VXv3lW9qO7j2q8/,"$649,900","$621,000",Condo Apt,"218 - 11 Townsgate Dr , Vaughan - Crestwood-Springfarm-Yorkhill",,,
/on/toronto-real-estate/203-brookdale-ave/home/dXze3eKEDgvy8m9K/,"$1,549,000","$1,503,000",Detached,"203 Brookdale Ave , Toronto - Lawrence Park North",,,
/on/pickering-real-estate/1057-glenanna-rd/home/eVbOYEpA4aK3x2P0/,"$1,150,000","$1,255,000",Detached,"1057 Glenanna Rd , Pickering - Liverpool",,,
/on/etobicoke-real-estate/6-valiant-rd/home/EeVbOYEJOVVyx2P0/,"$2,749,000","$2,740,000",Detached,"6 Valiant Rd , Etobicoke - Kingsway South",,,
/on/toronto-real-estate/202-380-macpherson-ave/home/DnM697k8Aqg3bmwe/,"$949,999","$944,000",Condo Apt,"202 - 380 Macpherson Ave , Toronto - Casa Loma",,,
/on/toronto-real-estate/702-2130-weston-rd/home/BGMnKYqXzbR3w1Qr/,"$469,000","$460,000",Condo Apt,"702 - 2130 Weston Rd , Toronto - Weston",,,
/on/toronto-real-estate/4009-101-peter-st/home/jJKdOYrBkkoY54lW/,"$789,000","$841,000",Condo Apt,"4009 - 101 Peter St , Toronto - Waterfront Communities C1",,,
/on/north-york-real-estate/23-543-steeles-ave-w/home/EeVbOYEVLvOyx2P0/,"$789,000","$771,000",Condo Townhouse,"23 - 543 Steeles Ave W , North York - Newtonbrook West",,,
/on/vaughan-real-estate/16-pickford-st/home/B5bO3xXqomL3kWVP/,"$2,398,000","$2,370,000",Detached,"16 Pickford St , Vaughan - Vellore Village",,,
/on/mississauga-real-estate/411-1063-douglas-mccurdy-cmn/home/J6Em7bnXZnw7XBeq/,"$599,000","$665,000",Condo Apt,"411 - 1063 Douglas McCurdy Cmn , Mississauga - Port Credit",,,
/on/north-york-real-estate/34-van-horne-ave/home/gJRv53KLRlqYVPW4/,"$2,100,000","$1,960,000",Detached,"34 Van Horne Ave , North York - Don Valley Village",,,
/on/etobicoke-real-estate/58-masseygrove-cres/home/BDO1w3W2Lzd78Jg0/,"$799,000","$880,000",Detached,"58 Masseygrove Cres , Etobicoke - Mount Olive-Silverstone-Jamestown",,,
/on/scarborough-real-estate/14-1051-sandhurst-circ/home/XeEn7X6Ox2KYrPo8/,"$849,000","$845,000",Condo Townhouse,"14 - 1051 Sandhurst Circ , Scarborough - Agincourt North",,,
/on/mississauga-real-estate/611-galloway-cres/home/xmZRW7nZwrg7EBO9/,"$999,000","$999,000",Semi-Detached,"611 Galloway Cres , Mississauga - Creditview",,,
/on/etobicoke-real-estate/43-ludgate-dr/home/damgL7AVQeL3Z1MW/,"$949,990","$898,125",Detached,"43 Ludgate Dr , Etobicoke - Rexdale-Kipling",,,
/on/north-york-real-estate/1504-50-forest-manor-rd/home/6VLaGyGArDG3W1ZD/,"$648,000","$639,000",Condo Apt,"1504 - 50 Forest Manor Rd , North York - Henry Farm",,,
/on/ajax-real-estate/693-audley-rd-s/home/K8OgYBVlJNdYJmG2/,"$1,499,999","$1,510,000",Detached,"693 Audley Rd S , Ajax - South East",,,
/on/north-york-real-estate/2305-85-mcmahon-dr/home/PXRla7g2pmGyjEvL/,"$590,000","$578,000",Condo Apt,"2305 - 85 Mcmahon Dr , North York - Bayview Village",,,
/on/north-york-real-estate/12-rodney-blvd/home/0ZxwR7M9qDx7KabB/,"$4,988,000","$4,650,000",Detached,"12 Rodney Blvd , North York - Willowdale East",,,
/on/toronto-real-estate/219-323-richmond-st-e/home/b1DBW7RoKB13qlAp/,"$369,900","$350,000",Condo Apt,"219 - 323 Richmond St E , Toronto - Moss Park",,,
/on/etobicoke-real-estate/23-85-eastwood-park-gdns/home/MB5bO3xaMakYkWVP/,"$820,000","$818,000",Condo Townhouse,"23 - 85 Eastwood Park Gdns , Etobicoke - Long Branch",,,
/on/toronto-real-estate/721-1787-st-clair-ave-w/home/DO1w3Wq1e9Ky8Jg0/,"$849,000","$842,000",Condo Apt,"721 - 1787 St Clair Ave , Toronto - Weston-Pellam Park",,,
/on/markham-real-estate/24-delancey-cres/home/VLaGyG2EeojYW1ZD/,"$1,799,999","$1,745,000",Detached,"24 Delancey Cres , Markham - Unionville",,,
/on/toronto-real-estate/701-39-canniff-st/home/NAKv53DzzxjyMnxB/,"$695,000","$700,000",Condo Townhouse,"701 - 39 Canniff St , Toronto - Niagara",,,
/on/richmond-hill-real-estate/172-parkston-crt/home/xLkv3V9X4kZ7DBNr/,"$1,289,000","$1,255,000",Detached,"172 Parkston Crt , Richmond Hill - Mill Pond",,,
/on/toronto-real-estate/2908-2221-yonge-st/home/0Zaw5Yop2D0yn961/,"$599,000","$580,000",Condo Apt,"2908 - 2221 Yonge St , Toronto - Mount Pleasant East",,,
/on/richmond-hill-real-estate/81-carrington-dr/home/0MWBVyZEKpJYKemj/,"$2,100,000","$2,027,000",Detached,"81 Carrington Dr , Richmond Hill - Mill Pond",,,
/on/scarborough-real-estate/87-barnwell-dr/home/aD6p781mGvA3wRQr/,"$899,000","$956,600",Detached,"87 Barnwell Dr , Scarborough - Milliken",,,
/on/north-york-real-estate/10-becky-cheung-crt/home/zVwod7vAE5jy5mGN/,"$2,398,800","$2,450,000",Detached,"10 Becky Cheung Crt , North York - Newtonbrook East",,,
/on/pickering-real-estate/560-edge-lane/home/MWBVyZ9D4Z5YKemj/,"$1,279,990","$1,267,500",Detached,"560 Edge Lane , Pickering - West Shore",,,
/on/mississauga-real-estate/3268-marlene-crt/home/JKdOYrG5JMPy54lW/,"$1,198,000","$1,210,000",Detached,"3268 Marlene Crt , Mississauga - Applewood",,,
/on/vaughan-real-estate/58-jessica-gdns/home/DnM697kZRAGybmwe/,"$1,375,000","$1,370,000",Detached,"58 Jessica Gdns , Vaughan - Crestwood-Springfarm-Yorkhill",,,
/on/vaughan-real-estate/107-9235-jane-st/home/RdXze3e1Z2M38m9K/,"$539,900","$531,000",Condo Apt,"107 - 9235 Jane St , Vaughan - Maple",,,
/on/vaughan-real-estate/516-333-clark-ave-w/home/0Zaw5YorxZ43n961/,"$1,259,000","$1,236,000",Condo Apt,"516 - 333 Clark Ave , Vaughan - Crestwood-Springfarm-Yorkhill",,,
/on/toronto-real-estate/314-silverthorn-ave/home/VaD6p78kKdAywRQr/,"$925,000","$880,000",Detached,"314 Silverthorn Ave , Toronto - Keelesdale-Eglinton West",,,
/on/north-york-real-estate/10-stella-st-s/home/eQp5yO8a5jw7d0ZE/,"$998,800","$1,090,000",Detached,"10 Stella St S , North York - Rustic",,,
/on/north-york-real-estate/139-760-lawrence-ave-w/home/owJKR7Pnw5gYXeLP/,"$749,000","$740,000",Condo Townhouse,"139 - 760 Lawrence Ave W , North York - Yorkdale-Glen Park",,,
/on/north-york-real-estate/2305-85-mcmahon-dr/home/PXRla7g2pmGyjEvL/,"$590,000","$578,000",Condo Apt,"2305 - 85 Mcmahon Dr , North York - Bayview Village",,,
/on/north-york-real-estate/12-rodney-blvd/home/0ZxwR7M9qDx7KabB/,"$4,988,000","$4,650,000",Detached,"12 Rodney Blvd , North York - Willowdale East",,,
/on/toronto-real-estate/219-323-richmond-st-e/home/b1DBW7RoKB13qlAp/,"$369,900","$350,000",Condo Apt,"219 - 323 Richmond St E , Toronto - Moss Park",,,
/on/etobicoke-real-estate/23-85-eastwood-park-gdns/home/MB5bO3xaMakYkWVP/,"$820,000","$818,000",Condo Townhouse,"23 - 85 Eastwood Park Gdns , Etobicoke - Long Branch",,,
/on/toronto-real-estate/721-1787-st-clair-ave-w/home/DO1w3Wq1e9Ky8Jg0/,"$849,000","$842,000",Condo Apt,"721 - 1787 St Clair Ave , Toronto - Weston-Pellam Park",,,
/on/markham-real-estate/24-delancey-cres/home/VLaGyG2EeojYW1ZD/,"$1,799,999","$1,745,000",Detached,"24 Delancey Cres , Markham - Unionville",,,
/on/toronto-real-estate/701-39-canniff-st/home/NAKv53DzzxjyMnxB/,"$695,000","$700,000",Condo Townhouse,"701 - 39 Canniff St , Toronto - Niagara",,,
/on/richmond-hill-real-estate/172-parkston-crt/home/xLkv3V9X4kZ7DBNr/,"$1,289,000","$1,255,000",Detached,"172 Parkston Crt , Richmond Hill - Mill Pond",,,
/on/toronto-real-estate/2908-2221-yonge-st/home/0Zaw5Yop2D0yn961/,"$599,000","$580,000",Condo Apt,"2908 - 2221 Yonge St , Toronto - Mount Pleasant East",,,
/on/richmond-hill-real-estate/81-carrington-dr/home/0MWBVyZEKpJYKemj/,"$2,100,000","$2,027,000",Detached,"81 Carrington Dr , Richmond Hill - Mill Pond",,,
/on/scarborough-real-estate/87-barnwell-dr/home/aD6p781mGvA3wRQr/,"$899,000","$956,600",Detached,"87 Barnwell Dr , Scarborough - Milliken",,,
/on/north-york-real-estate/10-becky-cheung-crt/home/zVwod7vAE5jy5mGN/,"$2,398,800","$2,450,000",Detached,"10 Becky Cheung Crt , North York - Newtonbrook East",,,
/on/pickering-real-estate/560-edge-lane/home/MWBVyZ9D4Z5YKemj/,"$1,279,990","$1,267,500",Detached,"560 Edge Lane , Pickering - West Shore",,,
/on/mississauga-real-estate/3268-marlene-crt/home/JKdOYrG5JMPy54lW/,"$1,198,000","$1,210,000",Detached,"3268 Marlene Crt , Mississauga - Applewood",,,
/on/vaughan-real-estate/58-jessica-gdns/home/DnM697kZRAGybmwe/,"$1,375,000","$1,370,000",Detached,"58 Jessica Gdns , Vaughan - Crestwood-Springfarm-Yorkhill",,,
/on/vaughan-real-estate/107-9235-jane-st/home/RdXze3e1Z2M38m9K/,"$539,900","$531,000",Condo Apt,"107 - 9235 Jane St , Vaughan - Maple",,,
/on/vaughan-real-estate/516-333-clark-ave-w/home/0Zaw5YorxZ43n961/,"$1,259,000","$1,236,000",Condo Apt,"516 - 333 Clark Ave , Vaughan - Crestwood-Springfarm-Yorkhill",,,
/on/toronto-real-estate/314-silverthorn-ave/home/VaD6p78kKdAywRQr/,"$925,000","$880,000",Detached,"314 Silverthorn Ave , Toronto - Keelesdale-Eglinton West",,,
/on/north-york-real-estate/10-stella-st-s/home/eQp5yO8a5jw7d0ZE/,"$998,800","$1,090,000",Detached,"10 Stella St S , North York - Rustic",,,
/on/north-york-real-estate/139-760-lawrence-ave-w/home/owJKR7Pnw5gYXeLP/,"$749,000","$740,000",Condo Townhouse,"139 - 760 Lawrence Ave W , North York - Yorkdale-Glen Park",,,
/on/scarborough-real-estate/4379-lawrence-ave-e/home/MB5bO3xBjQykWVPg/,"$899,900","$910,000",Detached,"4379 Lawrence Ave E , Scarborough - West Hill",,,
/on/toronto-real-estate/233-carmichael-ave-e/home/obqB176WbWK3ZajD/,"$3,495,000","$3,300,000",Detached,"233 Carmichael Ave , Toronto - Bedford Park-Nortown",,,
/on/scarborough-real-estate/3411-125-village-green-sq/home/VgAaOyL8VDZyGxMb/,"$589,500","$575,000",Condo Apt,"3411 - 125 Village Green Sq , Scarborough - Agincourt South-Malvern West",,,
/on/etobicoke-real-estate/55-green-lanes-lane/home/kbEDRYaQ6OOY1VaB/,"$1,395,000","$1,340,000",Semi-Detached,"55 Green Lanes , Etobicoke - Islington-City Centre West",,,
/on/toronto-real-estate/146-floyd-ave/home/NAKv53DpBAw3MnxB/,"$1,049,000","$999,999",Detached,"146 Floyd Ave , Toronto - Broadview North",,,
/on/toronto-real-estate/148-booth-ave/home/ZEXrx30eWbZYOklN/,"$1,350,000","$1,338,000",Semi-Detached,"148 Booth Ave , Toronto - South Riverdale",,,
/on/ajax-real-estate/43-lucas-lane/home/JjAXw7Qqnvk7QOzg/,"$675,000","$675,000",Det Condo,"43 Lucas Lane , Ajax - South West",,,
/on/etobicoke-real-estate/243-364-the-east-mall/home/BXeEn7XAKBd3rPo8/,"$625,000","$615,000",Condo Townhouse,"243 - 364 The East Mall , Etobicoke - Islington-City Centre West",,,
/on/toronto-real-estate/708-630-greenwood-ave/home/obqB176e4XjyZajD/,"$535,000","$527,000",Condo Apt,"708 - 630 Greenwood Ave , Toronto - Greenwood-Coxwell",,,
/on/toronto-real-estate/137-lawrence-ave-e/home/kbEDRYaNbNPy1VaB/,"$1,749,000","$1,660,000",Detached,"137 Lawrence Ave E , Toronto - Lawrence Park South",,,
/on/north-york-real-estate/315-88-grandview-way/home/BDO1w3WVlOo78Jg0/,"$679,000","$626,000",Condo Apt,"315 - 88 Grandview Way , North York - Willowdale East",,,
/on/etobicoke-real-estate/157-225-birmingham-st/home/eQp5yO8a2lg7d0ZE/,"$699,000","$680,000",Condo Townhouse,"157 - 225 Birmingham St , Etobicoke - New Toronto",,,
/on/toronto-real-estate/602-438-king-st-w/home/6VLaGyGxgoJ7W1ZD/,"$629,900","$590,000",Condo Apt,"602 - 438 King St W , Toronto - Waterfront Communities C1",,,
/on/toronto-real-estate/1206-120-parliament-st/home/GMnKYqpxG163w1Qr/,"$399,000","$460,000",Condo Apt,"1206 - 120 Parliament St , Toronto - Moss Park",,,
/on/toronto-real-estate/810-105-george-st/home/BXeEn7XXvK7rPo8d/,"$639,000","$645,000",Condo Apt,"810 - 105 George St , Toronto - Moss Park",,,
/on/north-york-real-estate/1313-15-greenview-ave/home/kbEDRYanO51y1VaB/,"$849,000","$830,000",Condo Apt,"1313 - 15 Greenview Ave , North York - Newtonbrook West",,,
/on/markham-real-estate/48-normark-dr/home/amgL7A4l0znyZ1MW/,"$1,299,000","$1,280,000",Detached,"48 Normark Dr , Markham - Royal Orchard",,,
/on/mississauga-real-estate/301-265-enfield-pl/home/oK8OgYB2GXzYJmG2/,"$539,999","$516,000",Condo Apt,"301 - 265 Enfield Pl , Mississauga - City Centre",,,
/on/toronto-real-estate/47-derwyn-rd/home/GMnKYqpLPnK3w1Qr/,"$1,569,000","$1,564,000",Detached,"47 Derwyn Rd , Toronto - East York",,,
/on/toronto-real-estate/701-70-montclair-ave/home/0J6Em7b2wvQ7XBeq/,"$1,055,000","$1,015,000",Condo Apt,"701 - 70 Montclair Ave , Toronto - Forest Hill South",,,
/on/toronto-real-estate/701-70-montclair-ave/home/0J6Em7b2wvQ7XBeq/,"$1,055,000","$1,015,000",Condo Apt,"701 - 70 Montclair Ave , Toronto - Forest Hill South",,,
/on/mississauga-real-estate/301-265-enfield-pl/home/oK8OgYB2GXzYJmG2/,"$539,999","$516,000",Condo Apt,"301 - 265 Enfield Pl , Mississauga - City Centre",,,
/on/markham-real-estate/48-normark-dr/home/amgL7A4l0znyZ1MW/,"$1,299,000","$1,280,000",Detached,"48 Normark Dr , Markham - Royal Orchard",,,
/on/toronto-real-estate/122-roselawn-ave/home/MB5bO3xq95LYkWVP/,"$1,995,000","$1,949,000",Detached,"122 ROSELAWN Ave , Toronto - Yonge-Eglinton",,,
/on/north-york-real-estate/1313-15-greenview-ave/home/kbEDRYanO51y1VaB/,"$849,000","$830,000",Condo Apt,"1313 - 15 Greenview Ave , North York - Newtonbrook West",,,
/on/toronto-real-estate/810-105-george-st/home/BXeEn7XXvK7rPo8d/,"$639,000","$645,000",Condo Apt,"810 - 105 George St , Toronto - Moss Park",,,
/on/vaughan-real-estate/260-roselawn-dr/home/0ZxwR7MrdOx3KabB/,"$2,344,498","$2,235,000",Detached,"260 Roselawn Dr , Vaughan - Islington Woods",,,
/on/mississauga-real-estate/2202-220-burnhamthorpe-rd-w/home/xmZRW7nEXVoyEBO9/,"$724,999","$680,000",Condo Apt,"2202 - 220 BURNHAMTHORPE Rd , Mississauga - City Centre",,,
/on/ajax-real-estate/525-church-st-n/home/mLzQ1y5pew9YqdeK/,"$839,888","$820,000",Freehold Townhouse,"525 Church St N , Ajax - Central West",,,
/on/markham-real-estate/1215-7165-yonge-st/home/6VLaGyGrjAYW1ZDM/,"$549,000","$580,000",Condo Apt,"1215 - 7165 Yonge St , Markham - Thornhill",,,
/on/toronto-real-estate/710-260-merton-st/home/BGMnKYqX1gK3w1Qr/,"$769,000","$730,000",Condo Apt,"710 - 260 Merton St , Toronto - Mount Pleasant West",,,
/on/north-york-real-estate/3312-55-ann-o-reilly-rd/home/510QqypOK0aYLGlV/,"$518,800","$516,800",Condo Apt,"3312 - 55 Ann O'reilly Rd , North York - Henry Farm",,,
/on/toronto-real-estate/20-riverview-gdns/home/VaD6p78Lp47wRQrM/,"$1,566,000","$1,500,000",Detached,"20 Riverview Gdns , Toronto - Lambton Baby Point",,,
/on/toronto-real-estate/1122-270-wellington-st-w/home/JjAXw7Qqord7QOzg/,"$487,888","$480,000",Condo Apt,"1122 - 270 Wellington St W , Toronto - Waterfront Communities C1",,,
/on/scarborough-real-estate/40-hart-ave/home/dXze3eKELOOy8m9K/,"$999,000","$1,020,000",Detached,"40 Hart Ave , Scarborough - Kennedy Park",,,
/on/north-york-real-estate/2202-60-byng-ave/home/5xLkv3VpObpyDBNr/,"$518,000","$505,000",Condo Apt,"2202 - 60 Byng Ave , North York - Willowdale East",,,
/on/mississauga-real-estate/802-1011-deta-rd/home/EeVbOYEvl5Oyx2P0/,"$774,900","$760,000",Condo Townhouse,"802 - 1011 Deta Rd , Mississauga - Lakeview",,,
/on/markham-real-estate/703-60-inverlochy-blvd/home/6VLaGyGP9117W1ZD/,"$559,900","$520,000",Condo Apt,"703 - 60 Inverlochy Blvd , Markham - Royal Orchard",,,
/on/mississauga-real-estate/2831-3888-duke-of-york-blvd/home/BXeEn7XrrrMYrPo8/,"$669,900","$650,000",Condo Apt,"2831 - 3888 Duke of York Blvd , Mississauga - City Centre",,,
/on/scarborough-real-estate/1333-victoria-park-ave/home/xLkv3V9pvme7DBNr/,"$998,800","$1,100,000",Detached,"1333 Victoria Park Ave , Scarborough - Clairlea-Birchmount",,,
/on/north-york-real-estate/704-20-bloorview-pl/home/ZNkKJ3JJEq93d4V6/,"$784,999","$750,000",Condo Apt,"704 - 20 Bloorview Pl , North York - Don Valley Village",,,
/on/etobicoke-real-estate/402-3-michael-power-pl/home/JjAXw7QE8Zp7QOzg/,"$599,900","$588,000",Condo Apt,"402 - 3 Michael Power Pl , Etobicoke - Islington-City Centre West",,,
/on/mississauga-real-estate/803-350-webb-dr/home/L4KAX7Njgkq7eRPJ/,"$559,990","$580,000",Condo Apt,"803 - 350 Webb Dr , Mississauga - City Centre",,,
/on/scarborough-real-estate/302-19-rosebank-dr/home/a6zqW7dB5mPY5eZE/,"$849,000","$812,500",Condo Townhouse,"302 - 19 Rosebank Dr , Scarborough - Malvern",,,
/on/markham-real-estate/16-harris-way/home/0MWBVyZlJk53Kemj/,"$815,000","$780,000",Condo Townhouse,"16 Harris Way , Markham - Aileen-Willowbrook",,,
/on/richmond-hill-real-estate/426-centre-st-e/home/a6zqW7dzw1MY5eZE/,"$2,330,000","$2,150,000",Detached,"426 Centre St E , Richmond Hill - Crosby",,,
/on/vaughan-real-estate/110-clarence-st/home/knbq6y1Kejj3o9DA/,"$1,438,000","$1,200,000",Detached,"110 Clarence St , Vaughan - West Woodbridge",,,
/on/north-york-real-estate/397-dudley-ave/home/N0A9X3jPD1myvgxV/,"$1,649,000","$1,572,000",Freehold Townhouse,"397 Dudley Ave , North York - Willowdale East",,,
/on/scarborough-real-estate/63-springhouse-sq/home/LzQ1y5Eom14yqdeK/,"$965,000","$930,000",Freehold Townhouse,"63 Springhouse Sq , Scarborough - Steeles",,,
/on/north-york-real-estate/1210-16-harrison-garden-blvd/home/0Zaw5Yo0Q20yn961/,"$745,000","$728,000",Condo Apt,"1210 - 16 Harrison Garden Blvd , North York - Willowdale East",,,
/on/vaughan-real-estate/132-vittorio-de-luca-dr/home/mLzQ1y5Ew0dyqdeK/,"$999,900","$950,000",Freehold Townhouse,"132 Vittorio De Luca Dr , Vaughan - East Woodbridge",,,
/on/toronto-real-estate/703-36-blue-jays-way/home/DnM697kVm1mybmwe/,"$949,000","$929,000",Condo Apt,"703 - 36 Blue Jays Way , Toronto - Waterfront Communities C1",,,
/on/toronto-real-estate/604-30-gloucester-st/home/obqB1766QjB7ZajD/,"$499,900","$470,000",Co-Ownership Apt,"604 - 30 Gloucester St , Toronto - Church-Yonge Corridor",,,
/on/north-york-real-estate/2202-60-byng-ave/home/5xLkv3VpObpyDBNr/,"$518,000","$505,000",Condo Apt,"2202 - 60 Byng Ave , North York - Willowdale East",,,
/on/scarborough-real-estate/40-hart-ave/home/dXze3eKELOOy8m9K/,"$999,000","$1,020,000",Detached,"40 Hart Ave , Scarborough - Kennedy Park",,,
/on/mississauga-real-estate/802-1011-deta-rd/home/EeVbOYEvl5Oyx2P0/,"$774,900","$760,000",Condo Townhouse,"802 - 1011 Deta Rd , Mississauga - Lakeview",,,
/on/markham-real-estate/703-60-inverlochy-blvd/home/6VLaGyGP9117W1ZD/,"$559,900","$520,000",Condo Apt,"703 - 60 Inverlochy Blvd , Markham - Royal Orchard",,,
/on/scarborough-real-estate/1333-victoria-park-ave/home/xLkv3V9pvme7DBNr/,"$998,800","$1,100,000",Detached,"1333 Victoria Park Ave , Scarborough - Clairlea-Birchmount",,,
/on/mississauga-real-estate/2831-3888-duke-of-york-blvd/home/BXeEn7XrrrMYrPo8/,"$669,900","$650,000",Condo Apt,"2831 - 3888 Duke of York Blvd , Mississauga - City Centre",,,
/on/toronto-real-estate/308-123-woodbine-ave/home/NAKv53DmrO6YMnxB/,"$409,000","$400,000",Condo Apt,"308 - 123 Woodbine Ave , Toronto - The Beaches",,,
/on/pickering-real-estate/1538-huntsmill-dr/home/6zqW7dGAwlVy5eZE/,"$1,199,000","$1,175,000",Detached,"1538 Huntsmill Dr , Pickering - Liverpool",,,
/on/etobicoke-real-estate/11-kingsway-cres/home/BXeEn7XvV40YrPo8/,"$7,950,000","$7,700,000",Detached,"11 Kingsway Cres , Etobicoke - Kingsway South",,,
/on/vaughan-real-estate/51-wallenberg-dr/home/L4KAX7N5n6JyeRPJ/,"$1,999,000","$2,020,888",Detached,"51 Wallenberg Dr , Vaughan - Patterson",,,
/on/mississauga-real-estate/1703-1580-mississauga-valley-blvd/home/nM697k5e1gmYbmwe/,"$439,900","$435,000",Condo Apt,"1703 - 1580 MISSISSAUGA VALLEY Blvd , Mississauga - Mississauga Valleys",,,
/on/etobicoke-real-estate/1602-5229-dundas-st-w/home/jJKdOYr5rz354lWL/,"$515,000","$515,000",Condo Apt,"1602 - 5229 Dundas St W , Etobicoke - Islington-City Centre West",,,
/on/toronto-real-estate/1205-225-sumach-st/home/b1DBW7RllmkYqlAp/,"$929,000","$920,000",Condo Apt,"1205 - 225 Sumach St , Toronto - Regent Park",,,
/on/toronto-real-estate/6-31-florence-st/home/jJKdOYrzwWPY54lW/,"$1,125,000","$1,110,000",Condo Townhouse,"6 - 31 Florence St , Toronto - Little Portugal",,,
/on/toronto-real-estate/308-123-woodbine-ave/home/NAKv53DmrO6YMnxB/,"$409,000","$400,000",Condo Apt,"308 - 123 Woodbine Ave , Toronto - The Beaches",,,
/on/vaughan-real-estate/49-gordon-dr/home/damgL7A4gE2yZ1MW/,"$1,798,000","$1,771,000",Detached,"49 Gordon Dr , Vaughan - West Woodbridge",,,
/on/scarborough-real-estate/264-sylvan-ave/home/kbEDRYaAmWQY1VaB/,"$999,000","$1,075,000",Detached,"264 Sylvan Ave , Scarborough - Guildwood",,,
/on/scarborough-real-estate/712-4725-sheppard-ave-e/home/owJKR7P925D3XeLP/,"$635,900","$619,900",Condo Apt,"712 - 4725 Sheppard Ave E , Scarborough - Agincourt South-Malvern West",,,
/on/north-york-real-estate/206-155-downsview-park-blvd/home/4KAX7NONgRO3eRPJ/,"$849,990","$830,000",Condo Townhouse,"206 - 155 Downsview Park Blvd , North York - Downsview-Roding-CFB",,,
/on/markham-real-estate/9-the-carriage-way/home/zVwod7v2voD75mGN/,"$859,999","$835,000",Condo Townhouse,"9 The Carriage Way , Markham - Royal Orchard",,,
/on/pickering-real-estate/713-sunbird-tr/home/damgL7AZl5b3Z1MW/,"$1,199,800","$1,230,000",Detached,"713 Sunbird Tr , Pickering - Village East",,,
/on/etobicoke-real-estate/203-2119-lake-shore-blvd-w/home/BDO1w3Wrkvn78Jg0/,"$599,900","$595,000",Condo Apt,"203 - 2119 Lake Shore Blvd W , Etobicoke - Mimico",,,
/on/toronto-real-estate/428-1787-st-clair-ave-w/home/DnM697kpJPg3bmwe/,"$555,888","$555,888",Condo Apt,"428 - 1787 ST. CLAIR Ave W , Toronto - Weston-Pellam Park",,,
